file,selector,context,line_before,declarations
receipt-document.css,.rcp-btn,,312,"min-height:40px; border-radius:10px; padding:9px 13px; box-shadow:0 2px 5px rgba(15, 73, 134, .06); transition:background .16s ease, border-color .16s ease, box-shadow .16s ease, transform .16s ease"
receipt-document.css,.rcp-btn:hover,,39,background:var(--rcp-blue-soft)
receipt-document.css,.rcp-btn:hover,,319,"border-color:var(--rcp-blue-dark); box-shadow:0 5px 12px rgba(8, 104, 201, .12); transform:translateY(-1px)"
receipt-document.css,.rcp-btn-primary,,41,background:var(--rcp-blue); color:#fff
receipt-document.css,.rcp-btn-primary,,331,"border-color:transparent; background:linear-gradient(135deg, #0b76d9, #0758b6); box-shadow:0 7px 15px rgba(8, 104, 201, .22)"
receipt-document.css,.rcp-workspace,,44,"display:grid; grid-template-columns:minmax(560px, 1.05fr) minmax(520px, .95fr); gap:12px; align-items:start"
receipt-document.css,.rcp-workspace,,338,"grid-template-columns:minmax(600px, 1.04fr) minmax(560px, .96fr); gap:16px"
receipt-document.css,.rcp-editor-card,,50,"background:#fff; border:1px solid var(--rcp-border); border-radius:14px; overflow:hidden; box-shadow:0 4px 16px rgba(15, 73, 134, .06)"
receipt-document.css,.rcp-editor-card,,342,padding:2px 0 10px; overflow:visible; border:0; background:transparent; box-shadow:none
receipt-document.css,.rcp-preview-card,,50,"background:#fff; border:1px solid var(--rcp-border); border-radius:14px; overflow:hidden; box-shadow:0 4px 16px rgba(15, 73, 134, .06)"
receipt-document.css,.rcp-preview-card,,117,position:sticky; top:8px; padding:12px
receipt-document.css,.rcp-preview-card,,474,"top:90px; border-color:#cfdeeb; border-radius:16px; padding:13px; box-shadow:0 12px 30px rgba(15, 73, 134, .10)"
receipt-document.css,.rcp-form-section,,57,padding:14px 16px; border-bottom:1px solid #e7edf4
receipt-document.css,.rcp-form-section,,349,"margin:10px; padding:16px 17px; border:1px solid #d9e5f0; border-radius:14px; background:#fff; box-shadow:0 5px 18px rgba(20, 65, 110, .055)"
receipt-document.css,.rcp-form-section,,2020,transition:background .15s ease
receipt-document.css,.rcp-form-section:last-child,,58,border-bottom:0
receipt-document.css,.rcp-form-section:last-child,,357,border-bottom:1px solid #d9e5f0
receipt-document.css,.rcp-section-title,,59,display:flex; align-items:center; gap:8px; color:var(--rcp-blue-dark); font-weight:800; font-size:14px; margin-bottom:12px
receipt-document.css,.rcp-section-title,,358,margin-bottom:14px; padding-bottom:10px; border-bottom:1px solid #e9f0f6; color:#074d98; font-size:14px; letter-spacing:-.01em
receipt-document.css,.rcp-section-title,,2024,font-size:15px
receipt-document.css,.rcp-section-title span,,60,display:grid; place-items:center; width:22px; height:22px; border-radius:50%; color:#fff; background:var(--rcp-blue); font-size:12px
receipt-document.css,.rcp-section-title span,,366,"width:25px; height:25px; box-shadow:0 4px 10px rgba(8, 104, 201, .22)"
receipt-document.css,.rcp-grid,,61,display:grid; gap:10px 12px
receipt-document.css,.rcp-grid,,371,gap:12px 14px
receipt-document.css,.rcp-field,,70,display:flex; flex-direction:column; gap:5px; min-width:0
receipt-document.css,.rcp-field,,372,gap:6px
receipt-document.css,.rcp-field > span,,71,font-size:12px; color:#374151; font-weight:700
receipt-document.css,.rcp-field > span,,373,color:#334155; font-size:11px; letter-spacing:.01em
receipt-document.css,.rcp-field input,,72,width:100%; box-sizing:border-box; border:1px solid #cbd5e1; border-radius:7px; background:#fff; color:#111827; padding:8px 10px; font:inherit; font-size:13px; outline:none
receipt-document.css,.rcp-field input,,378,"min-height:40px; border-color:#c9d7e5; border-radius:9px; padding:9px 11px; background:#fbfdff; font-size:13px; transition:border-color .15s ease, background .15s ease, box-shadow .15s ease"
receipt-document.css,.rcp-field input,,2023,min-height:42px; border-width:1.5px
receipt-document.css,.rcp-field select,,72,width:100%; box-sizing:border-box; border:1px solid #cbd5e1; border-radius:7px; background:#fff; color:#111827; padding:8px 10px; font:inherit; font-size:13px; outline:none
receipt-document.css,.rcp-field select,,378,"min-height:40px; border-color:#c9d7e5; border-radius:9px; padding:9px 11px; background:#fbfdff; font-size:13px; transition:border-color .15s ease, background .15s ease, box-shadow .15s ease"
receipt-document.css,.rcp-field select,,2023,min-height:42px; border-width:1.5px
receipt-document.css,.rcp-field textarea,,72,width:100%; box-sizing:border-box; border:1px solid #cbd5e1; border-radius:7px; background:#fff; color:#111827; padding:8px 10px; font:inherit; font-size:13px; outline:none
receipt-document.css,.rcp-field textarea,,75,min-height:72px; resize:vertical
receipt-document.css,.rcp-field textarea,,378,"min-height:40px; border-color:#c9d7e5; border-radius:9px; padding:9px 11px; background:#fbfdff; font-size:13px; transition:border-color .15s ease, background .15s ease, box-shadow .15s ease"
receipt-document.css,.rcp-field textarea,,389,min-height:78px; line-height:1.45
receipt-document.css,.rcp-field textarea,,2023,min-height:42px; border-width:1.5px
receipt-document.css,.rcp-field input:focus,,76,"border-color:var(--rcp-blue); box-shadow:0 0 0 3px rgba(8, 104, 201, .12)"
receipt-document.css,.rcp-field input:focus,,393,"border-color:#0b76d9; background:#fff; box-shadow:0 0 0 3px rgba(8, 104, 201, .13)"
receipt-document.css,.rcp-field select:focus,,76,"border-color:var(--rcp-blue); box-shadow:0 0 0 3px rgba(8, 104, 201, .12)"
receipt-document.css,.rcp-field select:focus,,393,"border-color:#0b76d9; background:#fff; box-shadow:0 0 0 3px rgba(8, 104, 201, .13)"
receipt-document.css,.rcp-field textarea:focus,,76,"border-color:var(--rcp-blue); box-shadow:0 0 0 3px rgba(8, 104, 201, .12)"
receipt-document.css,.rcp-field textarea:focus,,393,"border-color:#0b76d9; background:#fff; box-shadow:0 0 0 3px rgba(8, 104, 201, .13)"
receipt-document.css,.rcp-company-settings,,77,margin-top:12px; border:1px dashed #b8cbe0; border-radius:9px; background:#f8fbff
receipt-document.css,.rcp-company-settings,,400,border-style:solid; border-color:#d1dfec; background:#f8fbff
receipt-document.css,.rcp-company-settings summary,,78,cursor:pointer; padding:10px 12px; color:var(--rcp-blue-dark); font-weight:700; font-size:12px
receipt-document.css,.rcp-company-settings summary,,405,padding:11px 13px
receipt-document.css,.rcp-branch-options,,81,"display:grid; grid-template-columns:repeat(2, minmax(0, 1fr)); gap:8px"
receipt-document.css,.rcp-branch-options,,406,gap:10px
receipt-document.css,.rcp-branch-option,,82,display:grid; grid-template-columns:auto 1fr; grid-template-rows:auto auto; align-items:center; column-gap:8px; border:1px solid #bfd0e3; border-radius:9px; padding:9px 10px; background:#fff; color:#334155; cursor:pointer; text-align:left; font:inherit
receipt-document.css,.rcp-branch-option,,407,"min-height:62px; border-radius:12px; padding:10px 12px; box-shadow:0 2px 7px rgba(15, 73, 134, .04); transition:.16s ease"
receipt-document.css,.rcp-branch-option:hover,,83,background:#f4f9ff; border-color:var(--rcp-blue)
receipt-document.css,.rcp-branch-option:hover,,414,"transform:translateY(-1px); box-shadow:0 6px 14px rgba(8, 104, 201, .09)"
receipt-document.css,.rcp-branch-option.active,,84,"border-color:var(--rcp-blue); background:var(--rcp-blue-soft); box-shadow:0 0 0 2px rgba(8,104,201,.1); color:var(--rcp-blue-dark)"
receipt-document.css,.rcp-branch-option.active,,415,"background:linear-gradient(180deg, #f4faff, #e9f5ff); box-shadow:inset 0 0 0 1px rgba(8,104,201,.12), 0 6px 15px rgba(8,104,201,.08)"
receipt-document.css,.rcp-branch-dot,,88,grid-row:1 / span 2; width:11px; height:11px; border-radius:50%; background:var(--rcp-blue)
receipt-document.css,.rcp-branch-dot,,419,"width:13px; height:13px; box-shadow:0 0 0 4px rgba(8,104,201,.09)"
receipt-document.css,.rcp-branch-dot.ub,,89,background:#7c4cc4
receipt-document.css,.rcp-branch-dot.ub,,420,"box-shadow:0 0 0 4px rgba(124,76,196,.10)"
receipt-document.css,.rcp-items-wrap,,91,overflow-x:auto; border:1px solid #cfdbea; border-radius:8px
receipt-document.css,.rcp-items-wrap,,423,"border-color:#c9d9e8; border-radius:11px; background:#fff; box-shadow:inset 0 1px 0 rgba(255,255,255,.7)"
receipt-document.css,.rcp-items-editor,,92,width:100%; min-width:790px; border-collapse:collapse; font-size:12px
receipt-document.css,.rcp-items-editor,,429,font-size:12px
receipt-document.css,.rcp-items-editor th,,93,"background:linear-gradient(180deg, #1484d7, #0870c4); color:#fff; padding:8px 6px; white-space:nowrap"
receipt-document.css,.rcp-items-editor th,,430,"position:sticky; top:0; z-index:2; height:38px; padding:8px; background:linear-gradient(180deg, #0f7bd5, #075eb8); letter-spacing:.01em"
receipt-document.css,.rcp-items-editor td,,94,border-top:1px solid #dbe5ef; padding:4px; text-align:center
receipt-document.css,.rcp-items-editor td,,439,padding:5px; background:#fff
receipt-document.css,.rcp-items-editor input,,95,width:100%; box-sizing:border-box; border:1px solid transparent; border-radius:4px; padding:7px 6px; font:inherit; background:#fff
receipt-document.css,.rcp-items-editor input,,442,border-radius:7px; padding:8px; background:transparent
receipt-document.css,.rcp-items-editor textarea,,95,width:100%; box-sizing:border-box; border:1px solid transparent; border-radius:4px; padding:7px 6px; font:inherit; background:#fff
receipt-document.css,.rcp-items-editor textarea,,96,min-height:50px; resize:vertical; line-height:1.35
receipt-document.css,.rcp-items-editor textarea,,442,border-radius:7px; padding:8px; background:transparent
receipt-document.css,.rcp-add-item,,100,margin-top:10px; border:1px solid var(--rcp-blue); color:var(--rcp-blue); background:#fff; border-radius:7px; padding:7px 12px; font-weight:700; cursor:pointer
receipt-document.css,.rcp-add-item,,448,min-height:38px; border-radius:9px; padding:8px 13px; background:#f5faff
receipt-document.css,.rcp-summary-grid,,102,"display:grid; grid-template-columns:1.1fr repeat(3, 1fr); gap:10px; align-items:end"
receipt-document.css,.rcp-summary-grid,,454,gap:12px
receipt-document.css,.rcp-summary-box,,103,display:grid; grid-template-columns:1fr auto auto; gap:8px; align-items:center; background:#f8fafc; border:1px solid #d8e2ee; border-radius:8px; padding:8px 10px; min-height:40px
receipt-document.css,.rcp-summary-box,,455,"min-height:50px; border-radius:11px; background:#fff; box-shadow:0 3px 10px rgba(15,73,134,.045)"
receipt-document.css,.rcp-summary-box,,2025,min-height:48px
receipt-document.css,.rcp-summary-grand,,107,background:#eaf5ff; border-color:#b9daf8
receipt-document.css,.rcp-summary-grand,,461,"background:linear-gradient(135deg, #eaf6ff, #f7fbff); border-color:#a9d1f3"
receipt-document.css,.rcp-template-upload,,109,display:flex; flex-direction:column; align-items:center; justify-content:center; text-align:center; border:1.5px dashed #5ba6e7; border-radius:10px; min-height:110px; cursor:pointer; color:var(--rcp-blue-dark); background:#fbfdff
receipt-document.css,.rcp-template-upload,,465,"min-height:126px; border-radius:13px; background:linear-gradient(180deg, #fbfdff, #f4f9ff); transition:border-color .16s ease, background .16s ease, transform .16s ease"
receipt-document.css,.rcp-preview-heading,,118,font-weight:800; font-size:13px; margin-bottom:9px
receipt-document.css,.rcp-preview-heading,,481,display:flex; align-items:center; gap:8px; color:#15324f; font-size:13px
receipt-document.css,.rcp-preview-tabs,,119,display:grid; grid-template-columns:.9fr .8fr 1.4fr; border:1px solid #cbd5e1; border-radius:7px; overflow:hidden; margin-bottom:9px
receipt-document.css,.rcp-preview-tabs,,496,gap:4px; padding:4px; border:1px solid #d3dfeb; border-radius:11px; background:#eef3f8
receipt-document.css,.rcp-preview-tabs button,,120,border:0; border-right:1px solid #cbd5e1; background:#f8fafc; padding:9px 6px; font:inherit; font-size:11px; cursor:pointer; color:#334155
receipt-document.css,.rcp-preview-tabs button,,503,min-height:38px; border:0; border-radius:8px; background:transparent; color:#475569
receipt-document.css,.rcp-preview-tabs button.active,,122,background:var(--rcp-blue); color:#fff; font-weight:800
receipt-document.css,.rcp-preview-tabs button.active,,510,"background:#fff; color:#0758b6; box-shadow:0 3px 10px rgba(15,73,134,.12)"
receipt-document.css,.rcp-preview-scroll,,123,max-height:calc(100vh - 220px); min-height:620px; overflow:auto; padding:8px; background:#eef3f8; border-radius:8px
receipt-document.css,.rcp-preview-scroll,,515,"padding:16px; border:1px solid #d6e0ea; border-radius:12px; background:linear-gradient(45deg, rgba(8,104,201,.025) 25%, transparent 25%) 0 0/18px 18px,
    linear-gradient(-45deg, rgba(8,104,201,.025) 25%, transparent 25%) 0 0/18px 18px,
    #edf2f7"
receipt-document.css,.rcp-document-page,,129,"--doc-blue:#0758b6; width:100%; aspect-ratio:210 / 297; box-sizing:border-box; background:#fff; color:var(--doc-blue); border:1px solid #cfd9e5; padding:1.85%; font-family:Tahoma, 'Noto Sans Thai', Arial, sans-serif; font-size:clamp(6.15px, .72vw, 11.2px); line-height:1.2; overflow:hidden; position:relative"
receipt-document.css,.rcp-document-page,,530,"padding:1.75%; font-size:clamp(5.5px, .60vw, 9.2px)"
receipt-document.css,.rcp-document-page,,643,"font-size:clamp(8.8px, .86vw, 12.4px); text-rendering:geometricPrecision; -webkit-font-smoothing:antialiased"
receipt-document.css,.rcp-document-page,,1202,"--doc-blue:#7daa89; padding:1.35% 1.55% 1.25%; background:#fff; color:var(--doc-blue); border:0; box-shadow:none; font-family:""Leelawadee UI"", Tahoma, ""Noto Sans Thai"", Arial, sans-serif; font-size:clamp(6px, .69vw, 10.6px); line-height:1.16"
receipt-document.css,.rcp-document-page,,1824,--doc-blue:#0c447c!important; color:var(--doc-blue)
receipt-document.css,.rcp-doc-header,,148,display:grid; grid-template-columns:1.48fr .82fr; gap:1.7%; min-height:13.5%
receipt-document.css,.rcp-doc-header,,534,grid-template-columns:1.52fr .82fr; gap:1.55%; min-height:13%
receipt-document.css,.rcp-doc-header,,1149,min-height:13%
receipt-document.css,.rcp-doc-header,,1214,grid-template-columns:1.54fr .78fr; gap:1.15%; min-height:11.5%
receipt-document.css,.rcp-doc-company,,149,display:flex; gap:2%; min-width:0; align-items:flex-start
receipt-document.css,.rcp-doc-company,,535,gap:1.6%
receipt-document.css,.rcp-doc-company,,1219,gap:1.6%
receipt-document.css,.rcp-doc-company img,,150,width:13.5%; max-width:86px; aspect-ratio:1; object-fit:contain; flex:0 0 auto
receipt-document.css,.rcp-doc-company img,,537,width:11.5%; max-width:68px; min-width:42px
receipt-document.css,.rcp-doc-company img,,1220,width:11.4%; max-width:76px; margin-top:.2em
receipt-document.css,.rcp-doc-company-th,,151,font-size:1.86em; line-height:1.08; font-weight:800; border-bottom:1px solid var(--doc-blue); padding-bottom:.28em; white-space:nowrap; letter-spacing:-.015em
receipt-document.css,.rcp-doc-company-th,,542,font-size:1.34em; line-height:1.12; white-space:normal; overflow-wrap:anywhere; letter-spacing:-.01em
receipt-document.css,.rcp-doc-company-th,,726,font-size:1.26em
receipt-document.css,.rcp-doc-company-th,,1225,font-size:1.68em; line-height:1.03; font-weight:700; padding-bottom:.16em; border-bottom:1px solid var(--doc-blue); letter-spacing:-.025em
receipt-document.css,.rcp-doc-company-en,,152,font-size:1.25em; line-height:1.08; font-weight:800; margin:.48em 0 .72em; white-space:nowrap; letter-spacing:-.015em
receipt-document.css,.rcp-doc-company-en,,549,font-size:1.02em; line-height:1.12; margin:.38em 0 .55em; white-space:normal; overflow-wrap:anywhere
receipt-document.css,.rcp-doc-company-en,,727,font-size:.96em
receipt-document.css,.rcp-doc-company-en,,1233,"font-size:1.15em; line-height:1.04; font-weight:700; margin:.28em 0 .48em; letter-spacing:-.02em; font-family:""Times New Roman"", Georgia, serif; font-style:italic"
receipt-document.css,.rcp-doc-contact,,153,font-size:1.02em; line-height:1.18; margin:.18em 0; min-height:1em
receipt-document.css,.rcp-doc-contact,,556,font-size:.84em; line-height:1.22; margin:.12em 0
receipt-document.css,.rcp-doc-contact,,728,font-size:.8em
receipt-document.css,.rcp-doc-contact,,1242,font-size:.94em; line-height:1.08; margin:.13em 0
receipt-document.css,.rcp-doc-tax,,154,font-size:1.13em; line-height:1.15; font-weight:800; margin-top:.3em
receipt-document.css,.rcp-doc-tax,,557,font-size:.94em; line-height:1.15; margin-top:.22em
receipt-document.css,.rcp-doc-tax,,729,font-size:.9em
receipt-document.css,.rcp-doc-tax,,1247,font-size:1em; line-height:1.08; margin-top:.24em
receipt-document.css,.rcp-doc-title,,155,text-align:center; font-weight:700
receipt-document.css,.rcp-doc-title,,1252,"padding-right:.2em; text-align:center; font-family:""Leelawadee UI"", Tahoma, ""Noto Sans Thai"", Arial, sans-serif"
receipt-document.css,.rcp-doc-no,,156,text-align:right; font-size:1.08em; min-height:1.35em
receipt-document.css,.rcp-doc-no,,558,font-size:.92em; min-height:1.25em
receipt-document.css,.rcp-doc-no,,730,font-size:.86em
receipt-document.css,.rcp-doc-no,,1257,min-height:1.15em; font-size:.98em; line-height:1.05; margin-bottom:.12em
receipt-document.css,.rcp-doc-no strong,,157,margin-left:.45em; font-size:1.18em
receipt-document.css,.rcp-doc-no strong,,559,font-size:1.02em; margin-left:.35em
receipt-document.css,.rcp-doc-no strong,,731,font-size:1em
receipt-document.css,.rcp-doc-no strong,,1263,font-size:1.12em; font-weight:700
receipt-document.css,.rcp-doc-title h3,,158,font-size:1.52em; line-height:1.08; margin:.38em 0
receipt-document.css,.rcp-doc-title h3,,560,font-size:1.16em; line-height:1.1; margin:.32em 0
receipt-document.css,.rcp-doc-title h3,,732,font-size:1.08em
receipt-document.css,.rcp-doc-title h3,,1267,font-size:1.42em; line-height:1.03; margin:.18em 0; font-weight:700
receipt-document.css,.rcp-doc-title h2,,159,font-size:1.42em; line-height:1.12; margin:.28em 0
receipt-document.css,.rcp-doc-title h2,,561,font-size:1.08em; line-height:1.14; margin:.26em 0
receipt-document.css,.rcp-doc-title h2,,733,font-size:1em
receipt-document.css,.rcp-doc-title h2,,1273,font-size:1.28em; line-height:1.08; margin:.18em 0; font-weight:700
receipt-document.css,.rcp-doc-title h4,,160,font-size:1.3em; line-height:1.12; margin:.45em 0 .2em
receipt-document.css,.rcp-doc-title h4,,562,font-size:1.02em; line-height:1.12; margin:.35em 0 .18em
receipt-document.css,.rcp-doc-title h4,,734,font-size:.96em
receipt-document.css,.rcp-doc-title h4,,1285,font-size:1.12em; line-height:1.08; margin:.24em 0 .1em; font-weight:700
receipt-document.css,.rcp-doc-title small,,161,font-size:1em
receipt-document.css,.rcp-doc-title small,,564,font-size:.82em
receipt-document.css,.rcp-doc-title small,,736,font-size:.78em
receipt-document.css,.rcp-doc-title small,,1291,font-size:.92em; line-height:1.08
receipt-document.css,.rcp-doc-party-grid,,162,display:grid; grid-template-columns:1.8fr .95fr; gap:1.4%; height:12.2%; margin-bottom:.9%
receipt-document.css,.rcp-doc-party-grid,,565,height:12.1%; margin-bottom:.85%
receipt-document.css,.rcp-doc-party-box,,163,border:1.35px solid var(--doc-blue); border-radius:.85em; padding:1.15%; position:relative; overflow:hidden; font-size:1.04em; line-height:1.26
receipt-document.css,.rcp-doc-party-box,,566,padding:1.05%; border-width:1px; font-size:.9em; line-height:1.24
receipt-document.css,.rcp-doc-party-box,,632,overflow-wrap:anywhere
receipt-document.css,.rcp-doc-party-box,,656,font-size:1em; line-height:1.24
receipt-document.css,.rcp-doc-party-box,,848,font-size:1.08em; line-height:1.28
receipt-document.css,.rcp-doc-party-box,,1299,border:1.05px solid var(--doc-blue); border-radius:.82em; padding:1.02% 1.12%; font-size:.98em; line-height:1.18
receipt-document.css,.rcp-doc-party-box,,2008,border-radius:2px
receipt-document.css,.rcp-doc-party-box > div,,164,margin-bottom:.55em
receipt-document.css,.rcp-doc-party-box > div,,572,margin-bottom:.42em
receipt-document.css,.rcp-doc-party-box > div,,660,margin-bottom:.38em
receipt-document.css,.rcp-doc-party-bottom,,165,position:absolute; bottom:.7em; left:1.1%; right:1.1%; margin:0!important
receipt-document.css,.rcp-doc-party-bottom,,573,bottom:.62em
receipt-document.css,.rcp-doc-party-bottom,,1307,bottom:.55em; left:1.05%; right:1.05%
receipt-document.css,.rcp-doc-meta-table,,166,width:100%; border-collapse:separate; border-spacing:0; table-layout:fixed
receipt-document.css,.rcp-doc-meta-table,,167,height:8.1%; margin-bottom:1%
receipt-document.css,.rcp-doc-meta-table,,574,height:8%; margin-bottom:.9%
receipt-document.css,.rcp-doc-meta-table,,1150,height:7.7%; margin-bottom:.8%
receipt-document.css,.rcp-doc-meta-table,,1313,height:7.62%; margin-bottom:.76%
receipt-document.css,.rcp-doc-items-table,,166,width:100%; border-collapse:separate; border-spacing:0; table-layout:fixed
receipt-document.css,.rcp-doc-items-table,,174,height:77%; color:var(--doc-blue)
receipt-document.css,.rcp-doc-items-table,,1351,height:76.5%
receipt-document.css,.rcp-doc-meta-table th,,168,border-right:1px solid var(--doc-blue); border-bottom:1px solid var(--doc-blue); text-align:center; padding:.45em .25em
receipt-document.css,.rcp-doc-meta-table th,,575,padding:.38em .2em
receipt-document.css,.rcp-doc-meta-table th,,1317,border-right:1.05px solid var(--doc-blue); border-bottom:1.05px solid var(--doc-blue); padding:.34em .2em
receipt-document.css,.rcp-doc-meta-table td,,168,border-right:1px solid var(--doc-blue); border-bottom:1px solid var(--doc-blue); text-align:center; padding:.45em .25em
receipt-document.css,.rcp-doc-meta-table td,,172,height:3.35em; color:#111827; font-size:1.02em; line-height:1.15
receipt-document.css,.rcp-doc-meta-table td,,575,padding:.38em .2em
receipt-document.css,.rcp-doc-meta-table td,,584,height:3.1em; font-size:.94em; line-height:1.12
receipt-document.css,.rcp-doc-meta-table td,,668,font-size:1em; line-height:1.2
receipt-document.css,.rcp-doc-meta-table td,,854,font-size:1.06em; line-height:1.22
receipt-document.css,.rcp-doc-meta-table td,,1317,border-right:1.05px solid var(--doc-blue); border-bottom:1.05px solid var(--doc-blue); padding:.34em .2em
receipt-document.css,.rcp-doc-meta-table td,,1340,height:3.08em; font-size:.98em; line-height:1.1; vertical-align:middle
receipt-document.css,.rcp-doc-meta-table th:first-child,,169,border-left:1px solid var(--doc-blue)
receipt-document.css,.rcp-doc-meta-table th:first-child,,1323,border-left:1.05px solid var(--doc-blue)
receipt-document.css,.rcp-doc-meta-table td:first-child,,169,border-left:1px solid var(--doc-blue)
receipt-document.css,.rcp-doc-meta-table td:first-child,,1323,border-left:1.05px solid var(--doc-blue)
receipt-document.css,.rcp-doc-meta-table thead th,,170,border-top:1px solid var(--doc-blue); border-radius:.55em .55em 0 0; font-size:1.12em; line-height:1.08; font-weight:800; overflow:hidden
receipt-document.css,.rcp-doc-meta-table thead th,,577,font-size:.9em; line-height:1.05; font-weight:800
receipt-document.css,.rcp-doc-meta-table thead th,,633,font-size:.84em
receipt-document.css,.rcp-doc-meta-table thead th,,663,font-size:.86em; line-height:1.03
receipt-document.css,.rcp-doc-meta-table thead th,,859,font-size:.92em; line-height:1.04
receipt-document.css,.rcp-doc-meta-table thead th,,1325,border-top:1.05px solid var(--doc-blue); border-radius:.52em .52em 0 0; font-size:.97em; line-height:1.02; font-weight:700
receipt-document.css,.rcp-doc-meta-table thead th,,2008,border-radius:2px
receipt-document.css,.rcp-doc-meta-table th span,,171,font-size:.84em; line-height:1.05; font-style:italic
receipt-document.css,.rcp-doc-meta-table th span,,582,font-size:.82em; line-height:1.02
receipt-document.css,.rcp-doc-meta-table th span,,673,font-size:.78em; line-height:1
receipt-document.css,.rcp-doc-meta-table th span,,864,font-size:.8em
receipt-document.css,.rcp-doc-meta-table th span,,1332,"font-size:.83em; line-height:1.02; font-family:""Times New Roman"", Georgia, serif; font-style:italic; font-weight:700"
receipt-document.css,.rcp-doc-items-table th span,,171,font-size:.84em; line-height:1.05; font-style:italic
receipt-document.css,.rcp-doc-items-table th span,,582,font-size:.82em; line-height:1.02
receipt-document.css,.rcp-doc-items-table th span,,673,font-size:.78em; line-height:1
receipt-document.css,.rcp-doc-items-table th span,,864,font-size:.8em
receipt-document.css,.rcp-doc-items-table th span,,1332,"font-size:.83em; line-height:1.02; font-family:""Times New Roman"", Georgia, serif; font-style:italic; font-weight:700"
receipt-document.css,.rcp-doc-items-section,,173,height:47.2%; position:relative; border:1px solid var(--doc-blue); border-radius:.65em; overflow:hidden
receipt-document.css,.rcp-doc-items-section,,591,height:47.6%; border-width:1px
receipt-document.css,.rcp-doc-items-section,,1151,height:47%
receipt-document.css,.rcp-doc-items-section,,1346,height:46.9%; border:1.05px solid var(--doc-blue); border-radius:.62em
receipt-document.css,.rcp-doc-items-section,,2008,border-radius:2px
receipt-document.css,.rcp-doc-items-table th,,175,border-right:1px solid var(--doc-blue); border-bottom:1px solid #b9d2ef; padding:.45em .35em; text-align:center
receipt-document.css,.rcp-doc-items-table th,,177,height:4em; font-size:1.12em; line-height:1.08; font-weight:800
receipt-document.css,.rcp-doc-items-table th,,592,padding:.38em .3em
receipt-document.css,.rcp-doc-items-table th,,594,height:3.75em; font-size:.9em; line-height:1.05
receipt-document.css,.rcp-doc-items-table th,,633,font-size:.84em
receipt-document.css,.rcp-doc-items-table th,,663,font-size:.86em; line-height:1.03
receipt-document.css,.rcp-doc-items-table th,,859,font-size:.92em; line-height:1.04
receipt-document.css,.rcp-doc-items-table th,,1352,border-right:1.05px solid var(--doc-blue); padding:.38em .28em
receipt-document.css,.rcp-doc-items-table th,,1357,height:4.02em; font-size:.99em; line-height:1.03; font-weight:700; border-bottom:1.05px solid var(--doc-blue)
receipt-document.css,.rcp-doc-items-table td,,175,border-right:1px solid var(--doc-blue); border-bottom:1px solid #b9d2ef; padding:.45em .35em; text-align:center
receipt-document.css,.rcp-doc-items-table td,,186,color:#111827; font-size:1.03em; line-height:1.28; vertical-align:top
receipt-document.css,.rcp-doc-items-table td,,592,padding:.38em .3em
receipt-document.css,.rcp-doc-items-table td,,595,font-size:.94em; line-height:1.24
receipt-document.css,.rcp-doc-items-table td,,668,font-size:1em; line-height:1.2
receipt-document.css,.rcp-doc-items-table td,,854,font-size:1.06em; line-height:1.22
receipt-document.css,.rcp-doc-items-table td,,1352,border-right:1.05px solid var(--doc-blue); padding:.38em .28em
receipt-document.css,.rcp-doc-items-table td,,1366,font-size:1em; line-height:1.2; vertical-align:top
receipt-document.css,.rcp-doc-items-table tbody tr,,184,height:3.15em
receipt-document.css,.rcp-doc-items-table tbody tr,,1364,height:2.95em
receipt-document.css,.rcp-doc-items-table tbody tr.empty,,185,height:3.15em
receipt-document.css,.rcp-doc-items-table tbody tr.empty,,1364,height:2.95em
receipt-document.css,.rcp-doc-desc,,188,text-align:left!important
receipt-document.css,.rcp-doc-desc,,240,white-space:normal; overflow-wrap:anywhere; line-height:1.25
receipt-document.css,.rcp-doc-desc,,1371,line-height:1.2
receipt-document.css,.rcp-doc-watermark,,189,"position:absolute; width:28%; opacity:.055; left:39%; top:30%; transform:translate(-50%, -50%); pointer-events:none"
receipt-document.css,.rcp-doc-watermark,,608,width:25%; opacity:.045
receipt-document.css,.rcp-doc-watermark,,1372,width:30%; opacity:.085; left:39%; top:32%
receipt-document.css,.rcp-doc-bottom-area,,190,position:absolute; left:0; right:0; bottom:0; height:23%; display:grid; grid-template-columns:2.05fr .95fr
receipt-document.css,.rcp-doc-bottom-area,,1378,height:22.55%; grid-template-columns:2.05fr .95fr
receipt-document.css,.rcp-doc-payment-note,,191,padding:1.4%; font-size:.87em; line-height:1.25; display:flex; flex-direction:column; justify-content:flex-end; gap:.38em
receipt-document.css,.rcp-doc-payment-note,,597,font-size:.74em; line-height:1.24
receipt-document.css,.rcp-doc-payment-note,,702,font-size:.86em; line-height:1.22
receipt-document.css,.rcp-doc-payment-note,,903,font-size:.92em; line-height:1.24
receipt-document.css,.rcp-doc-payment-note,,1382,padding:1.12% 1.2% 1.05%; font-size:.81em; line-height:1.18; gap:.26em
receipt-document.css,.rcp-doc-baht,,192,height:4.1em; border:1px solid var(--doc-blue); border-radius:.8em; display:grid; grid-template-columns:12% 1fr; align-items:center; padding:0 1.4%; margin-top:.45em
receipt-document.css,.rcp-doc-baht,,264,font-size:1.02em
receipt-document.css,.rcp-doc-baht,,598,height:3.75em; font-size:.9em
